|2015-10-27| |00:20:02.736430| |13.61335301399231|
|2015-10-27| |00:21:02.736428| |7.438356161117554|
|2015-10-27| |00:23:02.736431| |17.07078194618225|
|2015-10-27| |00:25:02.736432| |19.304809093475342|
|2015-10-27| |00:28:02.736434| |10.883502006530762|
|2015-10-27| |00:29:02.736436| |7.156942129135132|
|2015-10-27| |00:30:02.736440| |8.231220006942749|
|2015-10-27| |00:33:02.736439| |10.451213121414185|
|2015-10-27| |00:34:02.736443| |4.924712896347046|
|2015-10-27| |00:35:02.736444| |4.805028915405273|
|2015-10-27| |00:36:02.736449| |2.628249168395996|
|2015-10-27| |00:37:02.736443| |3.3366219997406006|
|2015-10-27| |00:38:02.736446| |11.746522188186646|
|2015-10-27| |00:39:02.736446| |18.601903915405273|
|2015-10-27| |00:40:02.736448| |2.033766984939575|
|2015-10-27| |00:41:02.736448| |6.804374933242798|
|2015-10-27| |00:42:02.736452| |17.30462884902954|
|2015-10-27| |00:43:02.736450| |10.661144018173218|
|2015-10-27| |00:44:02.736451| |16.765650033950806|
|2015-10-27| |00:45:02.736453| |16.59410810470581|
|2015-10-27| |00:46:02.736463| |10.73008418083191|
|2015-10-27| |00:47:02.736454| |2.461879014968872|
|2015-10-27| |00:48:02.736458| |7.097888946533203|
|2015-10-27| |00:49:02.736476| |7.23317289352417|
|2015-10-27| |00:50:02.736459| |9.905112981796265|
|2015-10-27| |00:51:02.736458| |2.331570863723755|
|2015-10-27| |00:52:02.736458| |2.554858922958374|
|2015-10-27| |00:54:02.736461| |6.777883052825928|
|2015-10-27| |00:55:02.736462| |1.855370044708252|
|2015-10-27| |00:56:02.736465| |11.824477910995483|
|2015-10-27| |00:57:02.736463| |7.272403955459595|
|2015-10-27| |01:04:29.748038| |12.161123037338257|
|2015-10-27| |01:05:29.748039| |17.256267070770264|
|2015-10-27| |01:06:29.748039| |6.839427947998047|
|2015-10-27| |01:09:29.748043| |14.459614992141724|
|2015-10-27| |01:10:29.748044| |2.895780086517334|
|2015-10-27| |01:11:29.748044| |10.777204990386963|
|2015-10-27| |01:13:29.748048| |8.776079893112183|
